taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NO,rab.win.OR,diff.btw,diff.win,effect,overlap,Size,Color,Taxon,Confidence,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Node
5fcfa097f96a12826261b4cf85bb81da,1.32145782744172e-05,0.00496057929386154,0,0,0.0934335360519931,11.3176139050746,-1.48171546697641,-13.0248747690722,2.5346072209998,-4.78165341449428,0.00027407495720991,4.78165341449428,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9997166,,,,,,,,5fcfa097f96a12826261b4cf85bb81da
937fba971fffd72ae60ba72b61d8bc2c,0.000201232553654429,0.032336371580456,0,0,0.224886814158605,6.68359228767483,-1.39311494558854,-8.1077817589742,2.42232865145095,-3.38440865257308,0.00027407495720991,3.38440865257308,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9934874,,,,,,,,937fba971fffd72ae60ba72b61d8bc2c
94a2452963ef1fea30da49f01e9dcf95,0.000100496538101633,0.0270470283355205,0,0,-0.122681110077524,8.36187431937369,-1.81260348307311,-9.93044933559545,3.30187122410941,-3.13404640732607,0.00027407495720991,3.13404640732607,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9999369,,,,,,,,94a2452963ef1fea30da49f01e9dcf95
b2b9ea94595eb386c4e489271a117f17,0.000458162069369252,0.0738090398461094,0,0,0.142196418263065,6.27379301657577,-1.44990243158873,-7.5083929536007,3.16609199402451,-2.35125457634814,0.00027407495720991,2.35125457634814,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9998549,,,,,,,,b2b9ea94595eb386c4e489271a117f17
b72f52fdcd297bcc1d904b0ad74688d3,2.79960434145382e-05,0.00998872702546402,0,0,0.0180062288682148,8.24250664020612,-1.49499857039549,-9.68633162686651,2.46594319412386,-3.72503847696559,0.00027407495720991,3.72503847696559,blue,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9505120,,,,,,,,b72f52fdcd297bcc1d904b0ad74688d3
