taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.PD_int,rab.win.PD_O,diff.btw,diff.win,effect,overlap,Size,Color,Taxon,Confidence,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Node
07daec6fc8c85597e368e9fc65e9cedf,0.00333624509811661,0.0998843174431126,0,0,4.88962862992089,-1.26958711749923,9.21434612634523,10.2163995233462,3.42517262118348,3.01458849184121,0.00027407495720991,3.01458849184121,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__,0.8863025,,,,,,,,07daec6fc8c85597e368e9fc65e9cedf
1c04ca05156c2b6efb1e584a589b1ec0,0.00278663038061773,0.0836722778264914,0,0,6.48381890327984,-0.653209041379229,11.1175483383287,11.5644480989463,2.59172790382846,4.67167397946338,0.00027407495720991,4.67167397946338,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9886061,,,,,,,,1c04ca05156c2b6efb1e584a589b1ec0
7896e56acb30114bd13c4e39aae75538,0.00203498518580785,0.0680457132657354,0,0,6.96371327275096,-1.07509049468059,12.7016342680823,13.591035957382,2.62096195821882,5.16937028503103,0.00027407495720991,5.16937028503103,red,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__,0.9902200,,,,,,,,7896e56acb30114bd13c4e39aae75538
a0c272516709b4a736735b5bc0cd6fdb,0.00238604013849433,0.0775265214150336,0,0,6.022668697973,-1.03598724165369,11.6380672495099,12.6161956342372,3.77739839724783,3.47114691339779,0.00027407495720991,3.47114691339779,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,0.9814835,,,,,,,,a0c272516709b4a736735b5bc0cd6fdb
