taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.Cgroup,rab.win.Egroup,diff.btw,diff.win,effect,overlap,Size,Color,Taxon,Confidence,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Node
2f2b04a3d9161e5dd27036b48eaebaa6,0.00136004872548677,0.0611250358450512,0.000985637373521694,0.0664036895021885,-0.128610770220376,-1.9755989751435,5.90890023902587,6.98837036509327,5.2167158413426,1.22326256076328,0.131113496562671,1.22326256076328,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__,0.9635851,,,,,,,,2f2b04a3d9161e5dd27036b48eaebaa6
31315be66af02466762ef66c7e152eb6,0.000128084133564764,0.0284751135100601,1.59757904939772e-07,9.63416721641228e-05,7.53150832882872,5.30128650887692,10.0025541387086,4.81910977728407,4.8117974579637,1.36925213075192,0.0260149901275217,1.36925213075192,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__,0.9778074,,,,,,,,31315be66af02466762ef66c7e152eb6
964870dbc04b4c45647690d5e9c32e4d,0.000218217310067059,0.0344260032170567,1.92225223817066e-05,0.00524104881763299,6.35788930705519,0.0746996317411544,9.38647515232095,7.99205584179023,6.094362447403,1.16431689754692,0.0832467412943931,1.16431689754692,red,d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__,0.9442598,,,,,,,,964870dbc04b4c45647690d5e9c32e4d
